utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DE_load_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2010-10-09T23:00:00Z,2010-10-10T01:00:00+0200,,39834,,34.16,16278,,,24563,5590,0.2276,60,,,24503,,
2010-10-10T00:00:00Z,2010-10-10T02:00:00+0200,,39729,,30.47,16278,,,24563,5360,0.2182,60,,,24503,,
2010-10-10T01:00:00Z,2010-10-10T03:00:00+0200,,40607,,26.65,16278,,,24563,4949,0.2015,60,,,24503,,
2010-10-10T02:00:00Z,2010-10-10T04:00:00+0200,,40859,,25.38,16278,,,24563,4596,0.1871,60,,,24503,,
2010-10-10T03:00:00Z,2010-10-10T05:00:00+0200,,41043,,26.92,16278,,,24563,4260,0.1734,60,,,24503,,
2010-10-10T04:00:00Z,2010-10-10T06:00:00+0200,,40834,,35.88,16278,,,24563,4230,0.1722,60,,,24503,,
2010-10-10T05:00:00Z,2010-10-10T07:00:00+0200,,41122,,37.78,16278,,,24563,4174,0.1699,60,,,24503,,
2010-10-10T06:00:00Z,2010-10-10T08:00:00+0200,,42994,,42.03,16278,,,24563,3872,0.1576,60,,,24503,,
2010-10-10T07:00:00Z,2010-10-10T09:00:00+0200,,44833,,44.55,16278,,,24563,2913,0.1186,60,,,24503,,
2010-10-10T08:00:00Z,2010-10-10T10:00:00+0200,,46699,,44.01,16278,,,24563,1844,0.0751,60,,,24503,,
2010-10-10T09:00:00Z,2010-10-10T11:00:00+0200,,48696,,43.31,16278,,,24563,1806,0.0735,60,,,24503,,
2010-10-10T10:00:00Z,2010-10-10T12:00:00+0200,,47622,,42.65,16278,,,24563,2352,0.0958,60,,,24503,,
2010-10-10T11:00:00Z,2010-10-10T13:00:00+0200,,45173,,37.18,16278,,,24563,2656,0.1082,60,,,24503,,
2010-10-10T12:00:00Z,2010-10-10T14:00:00+0200,,43168,,35.94,16278,,,24563,2681,0.1091,60,,,24503,,
2010-10-10T13:00:00Z,2010-10-10T15:00:00+0200,,42385,,34.9,16278,,,24563,2712,0.1104,60,,,24503,,
2010-10-10T14:00:00Z,2010-10-10T16:00:00+0200,,42619,,36.68,16278,,,24563,2600,0.1058,60,,,24503,,
2010-10-10T15:00:00Z,2010-10-10T17:00:00+0200,,45085,,43.07,16278,,,24563,2584,0.1052,60,,,24503,,
2010-10-10T16:00:00Z,2010-10-10T18:00:00+0200,,48863,,49.66,16278,,,24563,3062,0.1246,60,,,24503,,
2010-10-10T17:00:00Z,2010-10-10T19:00:00+0200,,53169,,58.91,16278,,,24563,4472,0.1821,60,,,24503,,
2010-10-10T18:00:00Z,2010-10-10T20:00:00+0200,,51182,,57.05,16278,,,24563,5140,0.2093,60,,,24503,,
2010-10-10T19:00:00Z,2010-10-10T21:00:00+0200,,49254,,48.73,16278,,,24563,5235,0.2131,60,,,24503,,
2010-10-10T20:00:00Z,2010-10-10T22:00:00+0200,,48196,,48.08,16278,,,24563,4798,0.1953,60,,,24503,,
2010-10-10T21:00:00Z,2010-10-10T23:00:00+0200,,44536,,46.57,16278,,,24563,4244,0.1728,60,,,24503,,
2010-10-10T22:00:00Z,2010-10-11T00:00:00+0200,,42300,,42.41,16280,,,24566,3753,0.1528,60,,,24506,,
2010-10-10T23:00:00Z,2010-10-11T01:00:00+0200,,41781,,38.93,16280,,,24566,3410,0.1388,60,,,24506,,
2010-10-11T00:00:00Z,2010-10-11T02:00:00+0200,,42222,,36.97,16280,,,24566,3261,0.1328,60,,,24506,,
2010-10-11T01:00:00Z,2010-10-11T03:00:00+0200,,42669,,33.2,16280,,,24566,3070,0.125,60,,,24506,,
2010-10-11T02:00:00Z,2010-10-11T04:00:00+0200,,44461,,36.32,16280,,,24566,2926,0.1191,60,,,24506,,
2010-10-11T03:00:00Z,2010-10-11T05:00:00+0200,,47048,,42.69,16280,,,24566,2712,0.1104,60,,,24506,,
2010-10-11T04:00:00Z,2010-10-11T06:00:00+0200,,55469,,54.93,16280,,,24566,2655,0.1081,60,,,24506,,
2010-10-11T05:00:00Z,2010-10-11T07:00:00+0200,,61874,,66.71,16280,,,24566,2545,0.1036,60,,,24506,,
2010-10-11T06:00:00Z,2010-10-11T08:00:00+0200,,64003,,65.07,16280,,,24566,2366,0.0963,60,,,24506,,
2010-10-11T07:00:00Z,2010-10-11T09:00:00+0200,,64140,,63.81,16280,,,24566,2023,0.0824,60,,,24506,,
2010-10-11T08:00:00Z,2010-10-11T10:00:00+0200,,64473,,62.96,16280,,,24566,1368,0.0557,60,,,24506,,
2010-10-11T09:00:00Z,2010-10-11T11:00:00+0200,,65020,,61.39,16280,,,24566,1077,0.0438,60,,,24506,,
2010-10-11T10:00:00Z,2010-10-11T12:00:00+0200,,64182,,57,16280,,,24566,1230,0.05,60,,,24506,,
2010-10-11T11:00:00Z,2010-10-11T13:00:00+0200,,63065,,55.78,16280,,,24566,1294,0.0526,60,,,24506,,
2010-10-11T12:00:00Z,2010-10-11T14:00:00+0200,,61755,,55.01,16280,,,24566,1253,0.051,60,,,24506,,
2010-10-11T13:00:00Z,2010-10-11T15:00:00+0200,,61202,,51.85,16280,,,24566,1284,0.0522,60,,,24506,,
2010-10-11T14:00:00Z,2010-10-11T16:00:00+0200,,60129,,49.83,16280,,,24566,1566,0.0638,60,,,24506,,
2010-10-11T15:00:00Z,2010-10-11T17:00:00+0200,,60953,,52.97,16280,,,24566,1763,0.0718,60,,,24506,,
2010-10-11T16:00:00Z,2010-10-11T18:00:00+0200,,63048,,62.93,16280,,,24566,2150,0.0875,60,,,24506,,
2010-10-11T17:00:00Z,2010-10-11T19:00:00+0200,,66662,,74.95,16280,,,24566,2776,0.113,60,,,24506,,
2010-10-11T18:00:00Z,2010-10-11T20:00:00+0200,,63238,,62.92,16280,,,24566,2927,0.1191,60,,,24506,,
2010-10-11T19:00:00Z,2010-10-11T21:00:00+0200,,59420,,51.38,16280,,,24566,2640,0.1075,60,,,24506,,
2010-10-11T20:00:00Z,2010-10-11T22:00:00+0200,,55693,,48.47,16280,,,24566,2194,0.0893,60,,,24506,,
2010-10-11T21:00:00Z,2010-10-11T23:00:00+0200,,51040,,46.58,16280,,,24566,1617,0.0659,60,,,24506,,
2010-10-11T22:00:00Z,2010-10-12T00:00:00+0200,,47839,,45.04,16282,,,24566,1234,0.0502,60,,,24506,,
2010-10-11T23:00:00Z,2010-10-12T01:00:00+0200,,46899,,41.09,16282,,,24566,1122,0.0457,60,,,24506,,
2010-10-12T00:00:00Z,2010-10-12T02:00:00+0200,,46504,,40.91,16282,,,24566,970,0.0395,60,,,24506,,
2010-10-12T01:00:00Z,2010-10-12T03:00:00+0200,,47075,,41.24,16282,,,24566,748,0.0305,60,,,24506,,
2010-10-12T02:00:00Z,2010-10-12T04:00:00+0200,,48722,,40.98,16282,,,24566,605,0.0246,60,,,24506,,
2010-10-12T03:00:00Z,2010-10-12T05:00:00+0200,,51288,,45.42,16282,,,24566,560,0.0228,60,,,24506,,
2010-10-12T04:00:00Z,2010-10-12T06:00:00+0200,,57624,,49.11,16282,,,24566,492,0.02,60,,,24506,,
2010-10-12T05:00:00Z,2010-10-12T07:00:00+0200,,63608,,64.92,16282,,,24566,494,0.0201,60,,,24506,,
2010-10-12T06:00:00Z,2010-10-12T08:00:00+0200,,65080,,84.19,16282,,,24566,457,0.0186,60,,,24506,,
2010-10-12T07:00:00Z,2010-10-12T09:00:00+0200,,65410,,71.6,16282,,,24566,410,0.0167,60,,,24506,,
2010-10-12T08:00:00Z,2010-10-12T10:00:00+0200,,66053,,62.89,16282,,,24566,326,0.0133,60,,,24506,,
2010-10-12T09:00:00Z,2010-10-12T11:00:00+0200,,66979,,62.89,16282,,,24566,261,0.0106,60,,,24506,,
2010-10-12T10:00:00Z,2010-10-12T12:00:00+0200,,65959,,57.02,16282,,,24566,247,0.0101,60,,,24506,,
2010-10-12T11:00:00Z,2010-10-12T13:00:00+0200,,64934,,57.02,16282,,,24566,274,0.0112,60,,,24506,,
2010-10-12T12:00:00Z,2010-10-12T14:00:00+0200,,63677,,54.94,16282,,,24566,288,0.0117,60,,,24506,,
2010-10-12T13:00:00Z,2010-10-12T15:00:00+0200,,62636,,56.06,16282,,,24566,283,0.0115,60,,,24506,,
2010-10-12T14:00:00Z,2010-10-12T16:00:00+0200,,61732,,54.21,16282,,,24566,324,0.0132,60,,,24506,,
2010-10-12T15:00:00Z,2010-10-12T17:00:00+0200,,62329,,57.09,16282,,,24566,352,0.0143,60,,,24506,,
2010-10-12T16:00:00Z,2010-10-12T18:00:00+0200,,64427,,71.01,16282,,,24566,403,0.0164,60,,,24506,,
2010-10-12T17:00:00Z,2010-10-12T19:00:00+0200,,67457,,81.23,16282,,,24566,648,0.0264,60,,,24506,,
2010-10-12T18:00:00Z,2010-10-12T20:00:00+0200,,63887,,58.95,16282,,,24566,838,0.0341,60,,,24506,,
2010-10-12T19:00:00Z,2010-10-12T21:00:00+0200,,60258,,52.85,16282,,,24566,879,0.0358,60,,,24506,,
2010-10-12T20:00:00Z,2010-10-12T22:00:00+0200,,56692,,50.69,16282,,,24566,891,0.0363,60,,,24506,,
2010-10-12T21:00:00Z,2010-10-12T23:00:00+0200,,51739,,46.76,16282,,,24566,877,0.0357,60,,,24506,,
2010-10-12T22:00:00Z,2010-10-13T00:00:00+0200,,49328,,41.07,16289,,,24566,818,0.0333,60,,,24506,,
2010-10-12T23:00:00Z,2010-10-13T01:00:00+0200,,48011,,41.44,16289,,,24566,825,0.0336,60,,,24506,,
2010-10-13T00:00:00Z,2010-10-13T02:00:00+0200,,47410,,38.08,16289,,,24566,760,0.031,60,,,24506,,
2010-10-13T01:00:00Z,2010-10-13T03:00:00+0200,,48313,,35.9,16289,,,24566,668,0.0272,60,,,24506,,
2010-10-13T02:00:00Z,2010-10-13T04:00:00+0200,,49789,,36.76,16289,,,24566,688,0.028,60,,,24506,,
2010-10-13T03:00:00Z,2010-10-13T05:00:00+0200,,52367,,42.6,16289,,,24566,730,0.0297,60,,,24506,,
2010-10-13T04:00:00Z,2010-10-13T06:00:00+0200,,59046,,53.52,16289,,,24566,702,0.0286,60,,,24506,,
2010-10-13T05:00:00Z,2010-10-13T07:00:00+0200,,63913,,71.9,16289,,,24566,699,0.0285,60,,,24506,,
2010-10-13T06:00:00Z,2010-10-13T08:00:00+0200,,65591,,65.16,16289,,,24566,694,0.0282,60,,,24506,,
2010-10-13T07:00:00Z,2010-10-13T09:00:00+0200,,65896,,70.16,16289,,,24566,711,0.029,60,,,24506,,
2010-10-13T08:00:00Z,2010-10-13T10:00:00+0200,,66679,,70.11,16289,,,24566,515,0.021,60,,,24506,,
2010-10-13T09:00:00Z,2010-10-13T11:00:00+0200,,67523,,66.35,16289,,,24566,553,0.0225,60,,,24506,,
2010-10-13T10:00:00Z,2010-10-13T12:00:00+0200,,66426,,64.27,16289,,,24566,534,0.0217,60,,,24506,,
2010-10-13T11:00:00Z,2010-10-13T13:00:00+0200,,65225,,59.95,16289,,,24566,482,0.0196,60,,,24506,,
2010-10-13T12:00:00Z,2010-10-13T14:00:00+0200,,63765,,57.03,16289,,,24566,424,0.0173,60,,,24506,,
2010-10-13T13:00:00Z,2010-10-13T15:00:00+0200,,62495,,54,16289,,,24566,392,0.0159,60,,,24506,,
2010-10-13T14:00:00Z,2010-10-13T16:00:00+0200,,61420,,50.34,16289,,,24566,423,0.0172,60,,,24506,,
2010-10-13T15:00:00Z,2010-10-13T17:00:00+0200,,62029,,53.38,16289,,,24566,367,0.0149,60,,,24506,,
2010-10-13T16:00:00Z,2010-10-13T18:00:00+0200,,64221,,63.91,16289,,,24566,464,0.0189,60,,,24506,,
2010-10-13T17:00:00Z,2010-10-13T19:00:00+0200,,67540,,76.75,16289,,,24566,724,0.0294,60,,,24506,,
2010-10-13T18:00:00Z,2010-10-13T20:00:00+0200,,63864,,70.15,16289,,,24566,759,0.0309,60,,,24506,,
2010-10-13T19:00:00Z,2010-10-13T21:00:00+0200,,60384,,55.06,16289,,,24566,810,0.033,60,,,24506,,
2010-10-13T20:00:00Z,2010-10-13T22:00:00+0200,,57207,,50.75,16289,,,24566,802,0.0326,60,,,24506,,
2010-10-13T21:00:00Z,2010-10-13T23:00:00+0200,,52339,,47.77,16289,,,24566,730,0.0297,60,,,24506,,
2010-10-13T22:00:00Z,2010-10-14T00:00:00+0200,,49386,,46.14,16292,,,24574,854,0.0348,60,,,24514,,
2010-10-13T23:00:00Z,2010-10-14T01:00:00+0200,,48603,,43.03,16292,,,24574,991,0.0403,60,,,24514,,
2010-10-14T00:00:00Z,2010-10-14T02:00:00+0200,,47948,,40.16,16292,,,24574,1106,0.045,60,,,24514,,
2010-10-14T01:00:00Z,2010-10-14T03:00:00+0200,,48381,,38.76,16292,,,24574,1326,0.054,60,,,24514,,
2010-10-14T02:00:00Z,2010-10-14T04:00:00+0200,,49848,,38.88,16292,,,24574,1634,0.0665,60,,,24514,,
2010-10-14T03:00:00Z,2010-10-14T05:00:00+0200,,51840,,43.4,16292,,,24574,1733,0.0705,60,,,24514,,
2010-10-14T04:00:00Z,2010-10-14T06:00:00+0200,,58451,,55.19,16292,,,24574,1898,0.0772,60,,,24514,,
2010-10-14T05:00:00Z,2010-10-14T07:00:00+0200,,64126,,71.98,16292,,,24574,2073,0.0844,60,,,24514,,
2010-10-14T06:00:00Z,2010-10-14T08:00:00+0200,,66106,,71.2,16292,,,24574,2096,0.0853,60,,,24514,,
2010-10-14T07:00:00Z,2010-10-14T09:00:00+0200,,66613,,71.39,16292,,,24574,2028,0.0826,60,,,24514,,
2010-10-14T08:00:00Z,2010-10-14T10:00:00+0200,,67615,,69.96,16292,,,24574,1732,0.0704,60,,,24514,,
2010-10-14T09:00:00Z,2010-10-14T11:00:00+0200,,68604,,69.03,16292,,,24574,1774,0.0721,60,,,24514,,
2010-10-14T10:00:00Z,2010-10-14T12:00:00+0200,,67843,,64.85,16292,,,24574,2142,0.0872,60,,,24514,,
2010-10-14T11:00:00Z,2010-10-14T13:00:00+0200,,66758,,59.56,16292,,,24574,2486,0.1012,60,,,24514,,
2010-10-14T12:00:00Z,2010-10-14T14:00:00+0200,,65386,,57.07,16292,,,24574,2642,0.1075,60,,,24514,,
2010-10-14T13:00:00Z,2010-10-14T15:00:00+0200,,64446,,52.39,16292,,,24574,2923,0.119,60,,,24514,,
2010-10-14T14:00:00Z,2010-10-14T16:00:00+0200,,63098,,51.25,16292,,,24574,3147,0.128,60,,,24514,,
2010-10-14T15:00:00Z,2010-10-14T17:00:00+0200,,63775,,52.46,16292,,,24574,3125,0.1272,60,,,24514,,
2010-10-14T16:00:00Z,2010-10-14T18:00:00+0200,,65996,,63.54,16292,,,24574,3138,0.1277,60,,,24514,,
2010-10-14T17:00:00Z,2010-10-14T19:00:00+0200,,67656,,71.29,16292,,,24574,3230,0.1314,60,,,24514,,
2010-10-14T18:00:00Z,2010-10-14T20:00:00+0200,,63995,,67.25,16292,,,24574,3278,0.1334,60,,,24514,,
2010-10-14T19:00:00Z,2010-10-14T21:00:00+0200,,60460,,55,16292,,,24574,3285,0.1337,60,,,24514,,
2010-10-14T20:00:00Z,2010-10-14T22:00:00+0200,,57461,,50.62,16292,,,24574,3064,0.1246,60,,,24514,,
2010-10-14T21:00:00Z,2010-10-14T23:00:00+0200,,52660,,48.86,16292,,,24574,2887,0.1174,60,,,24514,,
2010-10-14T22:00:00Z,2010-10-15T00:00:00+0200,,49533,,43.17,16294,,,24581,2623,0.1067,60,,,24521,,
2010-10-14T23:00:00Z,2010-10-15T01:00:00+0200,,48014,,41.82,16294,,,24581,2362,0.0961,60,,,24521,,
2010-10-15T00:00:00Z,2010-10-15T02:00:00+0200,,47733,,40.7,16294,,,24581,2198,0.0894,60,,,24521,,
2010-10-15T01:00:00Z,2010-10-15T03:00:00+0200,,48232,,38.85,16294,,,24581,2092,0.0851,60,,,24521,,
2010-10-15T02:00:00Z,2010-10-15T04:00:00+0200,,49677,,41.32,16294,,,24581,1755,0.0714,60,,,24521,,
2010-10-15T03:00:00Z,2010-10-15T05:00:00+0200,,52020,,47.11,16294,,,24581,1434,0.0584,60,,,24521,,
2010-10-15T04:00:00Z,2010-10-15T06:00:00+0200,,58239,,55.52,16294,,,24581,1223,0.0498,60,,,24521,,
2010-10-15T05:00:00Z,2010-10-15T07:00:00+0200,,64281,,74.12,16294,,,24581,1202,0.0489,60,,,24521,,
2010-10-15T06:00:00Z,2010-10-15T08:00:00+0200,,66425,,79.3,16294,,,24581,1052,0.0428,60,,,24521,,
2010-10-15T07:00:00Z,2010-10-15T09:00:00+0200,,67215,,78.08,16294,,,24581,713,0.029,60,,,24521,,
2010-10-15T08:00:00Z,2010-10-15T10:00:00+0200,,68361,,75.8,16294,,,24581,567,0.0231,60,,,24521,,
2010-10-15T09:00:00Z,2010-10-15T11:00:00+0200,,69266,,76.4,16294,,,24581,572,0.0233,60,,,24521,,
2010-10-15T10:00:00Z,2010-10-15T12:00:00+0200,,68582,,71.87,16294,,,24581,592,0.024,60,,,24521,,
2010-10-15T11:00:00Z,2010-10-15T13:00:00+0200,,67084,,66.94,16294,,,24581,573,0.0233,60,,,24521,,
2010-10-15T12:00:00Z,2010-10-15T14:00:00+0200,,65167,,62.92,16294,,,24581,538,0.0219,60,,,24521,,
2010-10-15T13:00:00Z,2010-10-15T15:00:00+0200,,64121,,57.04,16294,,,24581,634,0.0258,60,,,24521,,
2010-10-15T14:00:00Z,2010-10-15T16:00:00+0200,,62985,,55.08,16294,,,24581,693,0.0282,60,,,24521,,
2010-10-15T15:00:00Z,2010-10-15T17:00:00+0200,,63205,,59.91,16294,,,24581,701,0.0285,60,,,24521,,
2010-10-15T16:00:00Z,2010-10-15T18:00:00+0200,,65054,,65.93,16294,,,24581,764,0.0311,60,,,24521,,
2010-10-15T17:00:00Z,2010-10-15T19:00:00+0200,,65782,,72.13,16294,,,24581,860,0.0349,60,,,24521,,
2010-10-15T18:00:00Z,2010-10-15T20:00:00+0200,,60925,,66.39,16294,,,24581,1045,0.0425,60,,,24521,,
2010-10-15T19:00:00Z,2010-10-15T21:00:00+0200,,57500,,58.9,16294,,,24581,1125,0.0458,60,,,24521,,
2010-10-15T20:00:00Z,2010-10-15T22:00:00+0200,,55476,,54.64,16294,,,24581,1270,0.0516,60,,,24521,,
2010-10-15T21:00:00Z,2010-10-15T23:00:00+0200,,51316,,47.96,16294,,,24581,1288,0.0523,60,,,24521,,
2010-10-15T22:00:00Z,2010-10-16T00:00:00+0200,,47560,,48.82,16295,,,24581,1397,0.0568,60,,,24521,,
2010-10-15T23:00:00Z,2010-10-16T01:00:00+0200,,45208,,47.97,16295,,,24581,1855,0.0755,60,,,24521,,
2010-10-16T00:00:00Z,2010-10-16T02:00:00+0200,,44167,,45.15,16295,,,24581,2198,0.0894,60,,,24521,,
2010-10-16T01:00:00Z,2010-10-16T03:00:00+0200,,44365,,43.07,16295,,,24581,2362,0.0961,60,,,24521,,
2010-10-16T02:00:00Z,2010-10-16T04:00:00+0200,,45256,,43.09,16295,,,24581,2896,0.1178,60,,,24521,,
2010-10-16T03:00:00Z,2010-10-16T05:00:00+0200,,45170,,41.41,16295,,,24581,3509,0.1427,60,,,24521,,
2010-10-16T04:00:00Z,2010-10-16T06:00:00+0200,,45691,,41.81,16295,,,24581,4254,0.1731,60,,,24521,,
2010-10-16T05:00:00Z,2010-10-16T07:00:00+0200,,48844,,45.45,16295,,,24581,4726,0.1922,60,,,24521,,
2010-10-16T06:00:00Z,2010-10-16T08:00:00+0200,,52650,,49.3,16295,,,24581,5201,0.2116,60,,,24521,,
2010-10-16T07:00:00Z,2010-10-16T09:00:00+0200,,56104,,51.28,16295,,,24581,5992,0.2438,60,,,24521,,
2010-10-16T08:00:00Z,2010-10-16T10:00:00+0200,,58500,,52.84,16295,,,24581,7024,0.2857,60,,,24521,,
2010-10-16T09:00:00Z,2010-10-16T11:00:00+0200,,59719,,54,16295,,,24581,7515,0.3057,60,,,24521,,
2010-10-16T10:00:00Z,2010-10-16T12:00:00+0200,,58688,,52.54,16295,,,24581,7808,0.3176,60,,,24521,,
2010-10-16T11:00:00Z,2010-10-16T13:00:00+0200,,56680,,47.94,16295,,,24581,8114,0.3301,60,,,24521,,
2010-10-16T12:00:00Z,2010-10-16T14:00:00+0200,,55087,,44.99,16295,,,24581,8099,0.3295,60,,,24521,,
2010-10-16T13:00:00Z,2010-10-16T15:00:00+0200,,54402,,46.94,16295,,,24581,8314,0.3382,60,,,24521,,
2010-10-16T14:00:00Z,2010-10-16T16:00:00+0200,,53755,,47.91,16295,,,24581,7886,0.3208,60,,,24521,,
2010-10-16T15:00:00Z,2010-10-16T17:00:00+0200,,54896,,47.21,16295,,,24581,7438,0.3026,60,,,24521,,
2010-10-16T16:00:00Z,2010-10-16T18:00:00+0200,,57483,,59.04,16295,,,24581,6592,0.2682,60,,,24521,,
2010-10-16T17:00:00Z,2010-10-16T19:00:00+0200,,57925,,64.94,16295,,,24581,6632,0.2698,60,,,24521,,
2010-10-16T18:00:00Z,2010-10-16T20:00:00+0200,,54095,,55.71,16295,,,24581,6496,0.2643,60,,,24521,,
2010-10-16T19:00:00Z,2010-10-16T21:00:00+0200,,51089,,47.46,16295,,,24581,6148,0.2501,60,,,24521,,
2010-10-16T20:00:00Z,2010-10-16T22:00:00+0200,,50027,,48.99,16295,,,24581,5701,0.2319,60,,,24521,,
2010-10-16T21:00:00Z,2010-10-16T23:00:00+0200,,47332,,47.11,16295,,,24581,5180,0.2107,60,,,24521,,
2010-10-16T22:00:00Z,2010-10-17T00:00:00+0200,,44015,,44.58,16295,,,24583,4512,0.1836,60,,,24523,,
2010-10-16T23:00:00Z,2010-10-17T01:00:00+0200,,42097,,37.08,16295,,,24583,4148,0.1687,60,,,24523,,
2010-10-17T00:00:00Z,2010-10-17T02:00:00+0200,,41057,,39.61,16295,,,24583,3770,0.1534,60,,,24523,,
2010-10-17T01:00:00Z,2010-10-17T03:00:00+0200,,41542,,40.97,16295,,,24583,3557,0.1447,60,,,24523,,
2010-10-17T02:00:00Z,2010-10-17T04:00:00+0200,,42058,,40.07,16295,,,24583,3490,0.142,60,,,24523,,
2010-10-17T03:00:00Z,2010-10-17T05:00:00+0200,,41862,,42.02,16295,,,24583,3257,0.1325,60,,,24523,,
2010-10-17T04:00:00Z,2010-10-17T06:00:00+0200,,41197,,40.09,16295,,,24583,3007,0.1223,60,,,24523,,
2010-10-17T05:00:00Z,2010-10-17T07:00:00+0200,,41749,,40.57,16295,,,24583,2696,0.1097,60,,,24523,,
2010-10-17T06:00:00Z,2010-10-17T08:00:00+0200,,43858,,39.56,16295,,,24583,2511,0.1021,60,,,24523,,
2010-10-17T07:00:00Z,2010-10-17T09:00:00+0200,,47212,,47.46,16295,,,24583,2122,0.0863,60,,,24523,,
2010-10-17T08:00:00Z,2010-10-17T10:00:00+0200,,50267,,49.82,16295,,,24583,1582,0.0644,60,,,24523,,
2010-10-17T09:00:00Z,2010-10-17T11:00:00+0200,,53117,,51.35,16295,,,24583,1388,0.0564,60,,,24523,,
2010-10-17T10:00:00Z,2010-10-17T12:00:00+0200,,52761,,49.92,16295,,,24583,1322,0.0538,60,,,24523,,
2010-10-17T11:00:00Z,2010-10-17T13:00:00+0200,,50562,,48.92,16295,,,24583,1340,0.0545,60,,,24523,,
2010-10-17T12:00:00Z,2010-10-17T14:00:00+0200,,49076,,47.16,16295,,,24583,1301,0.0529,60,,,24523,,
2010-10-17T13:00:00Z,2010-10-17T15:00:00+0200,,47837,,44.94,16295,,,24583,1286,0.0523,60,,,24523,,
2010-10-17T14:00:00Z,2010-10-17T16:00:00+0200,,47088,,43.08,16295,,,24583,1270,0.0517,60,,,24523,,
2010-10-17T15:00:00Z,2010-10-17T17:00:00+0200,,48371,,46.9,16295,,,24583,1224,0.0498,60,,,24523,,
2010-10-17T16:00:00Z,2010-10-17T18:00:00+0200,,52151,,60.07,16295,,,24583,1455,0.0592,60,,,24523,,
2010-10-17T17:00:00Z,2010-10-17T19:00:00+0200,,54432,,71.83,16295,,,24583,1738,0.0707,60,,,24523,,
2010-10-17T18:00:00Z,2010-10-17T20:00:00+0200,,52117,,63.91,16295,,,24583,1884,0.0767,60,,,24523,,
2010-10-17T19:00:00Z,2010-10-17T21:00:00+0200,,50912,,52.95,16295,,,24583,1654,0.0673,60,,,24523,,
2010-10-17T20:00:00Z,2010-10-17T22:00:00+0200,,50966,,53.18,16295,,,24583,1567,0.0638,60,,,24523,,
2010-10-17T21:00:00Z,2010-10-17T23:00:00+0200,,47740,,47.71,16295,,,24583,1414,0.0576,60,,,24523,,
2010-10-17T22:00:00Z,2010-10-18T00:00:00+0200,,45231,,45.11,16301,,,24585,1042,0.0424,60,,,24525,,
2010-10-17T23:00:00Z,2010-10-18T01:00:00+0200,,43738,,45.92,16301,,,24585,874,0.0355,60,,,24525,,
2010-10-18T00:00:00Z,2010-10-18T02:00:00+0200,,44043,,44.35,16301,,,24585,834,0.0339,60,,,24525,,
2010-10-18T01:00:00Z,2010-10-18T03:00:00+0200,,44592,,43.33,16301,,,24585,712,0.029,60,,,24525,,
2010-10-18T02:00:00Z,2010-10-18T04:00:00+0200,,46016,,41.87,16301,,,24585,642,0.0261,60,,,24525,,
2010-10-18T03:00:00Z,2010-10-18T05:00:00+0200,,48723,,43.13,16301,,,24585,690,0.0281,60,,,24525,,
2010-10-18T04:00:00Z,2010-10-18T06:00:00+0200,,56008,,58.77,16301,,,24585,834,0.0339,60,,,24525,,
2010-10-18T05:00:00Z,2010-10-18T07:00:00+0200,,62649,,83.97,16301,,,24585,1132,0.046,60,,,24525,,
2010-10-18T06:00:00Z,2010-10-18T08:00:00+0200,,65177,,83.5,16301,,,24585,1388,0.0564,60,,,24525,,
2010-10-18T07:00:00Z,2010-10-18T09:00:00+0200,,66041,,78.12,16301,,,24585,1544,0.0628,60,,,24525,,
2010-10-18T08:00:00Z,2010-10-18T10:00:00+0200,,67040,,76.84,16301,,,24585,1191,0.0484,60,,,24525,,
2010-10-18T09:00:00Z,2010-10-18T11:00:00+0200,,68001,,76.84,16301,,,24585,1236,0.0503,60,,,24525,,
2010-10-18T10:00:00Z,2010-10-18T12:00:00+0200,,67319,,69.89,16301,,,24585,1754,0.0714,60,,,24525,,
2010-10-18T11:00:00Z,2010-10-18T13:00:00+0200,,66543,,60.99,16301,,,24585,2062,0.0839,60,,,24525,,
2010-10-18T12:00:00Z,2010-10-18T14:00:00+0200,,65088,,57.02,16301,,,24585,2388,0.0971,60,,,24525,,
2010-10-18T13:00:00Z,2010-10-18T15:00:00+0200,,64266,,52.96,16301,,,24585,2751,0.1119,60,,,24525,,
2010-10-18T14:00:00Z,2010-10-18T16:00:00+0200,,62523,,51.29,16301,,,24585,2862,0.1164,60,,,24525,,
2010-10-18T15:00:00Z,2010-10-18T17:00:00+0200,,62709,,52.91,16301,,,24585,2986,0.1214,60,,,24525,,
2010-10-18T16:00:00Z,2010-10-18T18:00:00+0200,,65481,,61.45,16301,,,24585,3736,0.152,60,,,24525,,
2010-10-18T17:00:00Z,2010-10-18T19:00:00+0200,,67383,,73.92,16301,,,24585,5005,0.2036,60,,,24525,,
2010-10-18T18:00:00Z,2010-10-18T20:00:00+0200,,63662,,57.46,16301,,,24585,6090,0.2477,60,,,24525,,
2010-10-18T19:00:00Z,2010-10-18T21:00:00+0200,,60328,,47.18,16301,,,24585,6896,0.2805,60,,,24525,,
